0.000976562 0.0263672 0.000976562 0.000976562 1 
0.015625 0.134766 0.0488281 0.00683594 1 
0.0673828 0.571289 0.0126953 0.237305 0.208984 
0.0185547 0.0146484 1 0 0 
0.00195312 0.00195312 0.000976562 0.00976562 1 
1 0.0126953 0.0107422 0.00488281 0.00195312 
0 0.00488281 0.00585938 1 0.00585938 
0 0.00195312 0.00195312 0 1 
0.666016 0.178711 0.229492 0 0 
0 0.00390625 0.00195312 0 1 
0.0537109 0.666016 0.114258 0.178711 0.138672 
0.000976562 0.00292969 1 0 0 
0.200195 0.399414 0.0214844 0.242188 0.213867 
0.352539 0.137695 0.399414 0.0888672 0.106445 
0.114258 0.333984 0.666016 0.000976562 0.00878906 
0.229492 0.666016 0.21582 0.00292969 0.00292969 
0.0185547 0.00195312 0.0234375 0.104492 1 
0 0 0.00195312 0 1 
0 0.00585938 0.00195312 0 1 
0.292969 0.333008 0.0302734 0.166992 0.177734 
0 0 0.015625 1 0.00585938 
0.101562 0.666016 0.0136719 0.129883 0.12207 
0.00976562 0.0859375 0.208008 0.5 0.195312 
0.177734 0.0498047 0.799805 0 0 
0.00292969 0.0136719 0.000976562 0 1 
0.0292969 0.0429688 0.0166016 0.0117188 1 
0.015625 0.163086 0.0175781 0.00488281 1 
0.0869141 0.571289 0.00878906 0.18457 0.163086 
0.000976562 0.00683594 0.0283203 1 0.0341797 
0.0527344 0.143555 1 0 0 
0.0634766 0.5 0.0761719 0.22168 0.142578 
0.25293 0.444336 0.0361328 0.126953 0.152344 
0.0458984 0.0986328 0.0205078 0.00195312 1 
0.0361328 0.799805 0.00585938 0.15625 0.166992 
0.15625 0.137695 0.799805 0 0.00292969 
0.345703 0.15332 0.571289 0.000976562 0.0380859 
0.00585938 0.0576172 0.275391 0.799805 0.0537109 
0.257812 0.399414 0.0537109 0.0078125 0.310547 
0.0605469 0.147461 0.799805 0 0 
0.444336 0.324219 0.268555 0.0214844 0.0214844 
0 0.000976562 0.0341797 1 0.00390625 
1 0.0117188 0.00683594 0.000976562 0.00195312 
0.0117188 0.0166016 1 0 0 
0.00390625 0.000976562 0.0341797 1 0.0820312 
0.046875 0.799805 0.0205078 0.100586 0.078125 
1 0.0292969 0.0126953 0.00488281 0.00488281 
0.00292969 0.00683594 0.0722656 1 0.0263672 
0 0.0078125 0.015625 1 0.0205078 
0 0.00488281 0.00683594 0 1 
0.0576172 0.799805 0.00292969 0.114258 0.100586 
0.571289 0.391602 0.0332031 0.0527344 0.0527344 
0.0820312 0.0283203 1 0 0 
0.258789 0.107422 0.799805 0 0 
0.163086 0.571289 0.0810547 0.134766 0.134766 
0.0986328 0.444336 0.286133 0.0986328 0.0761719 
0.000976562 0.00292969 1 0 0 
0.342773 0.0634766 0.5 0.0410156 0.0517578 
0.333984 0.666016 0.0224609 0.0654297 0.0615234 
0.00976562 0.00585938 0.0888672 0.666016 0.356445 
0.000976562 0.00292969 0.0380859 1 0.0429688 
0.0322266 0.799805 0.00292969 0.0888672 0.078125 
0.0302734 0.0830078 0.176758 0.399414 0.331055 
0.00292969 0.0078125 0.799805 0.0302734 0.258789 
0 0 0.0283203 1 0.00585938 
0 0.00195312 0 0 1 
0.0146484 0.799805 0.00195312 0.100586 0.107422 
0.100586 0.188477 0.375 0.00585938 0.399414 
0.128906 0.399414 0.0175781 0.242188 0.227539 
0.5 0.388672 0.0976562 0.0429688 0.0488281 
0.799805 0.137695 0.166992 0.00292969 0.0185547 
0.147461 0.666016 0.0205078 0.12207 0.147461 
0 0 0.0078125 1 0.00292969 
0.0654297 0.166992 0.799805 0.0078125 0.00292969 
0.0302734 0.666016 0.00878906 0.202148 0.21582 
0.0341797 1 0.00390625 0.104492 0.104492 
1 0.0595703 0.00683594 0.0078125 0.0078125 
0.206055 0.363281 0.0224609 0.249023 0.234375 
1 0.0292969 0.0078125 0.00878906 0.0107422 
0 0.000976562 1 0 0 
0.000976562 0.00878906 0.0126953 1 0.0263672 
0.00195312 0.00585938 0.0458984 1 0.163086 
1 0.0722656 0.143555 0.00585938 0.00976562 
0.046875 0.799805 0.00585938 0.129883 0.12207 
0.799805 0.228516 0.114258 0.0166016 0.0166016 
0.0341797 0.0341797 1 0 0 
0.666016 0.260742 0.0244141 0.101562 0.101562 
0.0263672 0.03125 1 0.000976562 0 
0.0224609 0.799805 0.00195312 0.137695 0.137695 
0.399414 0.15625 0.188477 0.166016 0.146484 
0.00292969 0.00390625 1 0 0 
0.0361328 0.0556641 0.0488281 1 0.0986328 
0.12207 0.799805 0.0605469 0.000976562 0.0185547 
0 0.00390625 0 0.00195312 1 
0 0.00585938 0.000976562 0 1 
0 0.000976562 0.0283203 1 0.0078125 
0.267578 0.5 0.0126953 0.118164 0.111328 
0 0.00683594 0.0361328 1 0.015625 
0.100586 0.12207 0.799805 0 0 
0.000976562 0.00683594 0.000976562 0.00195312 1 
0.0830078 0.799805 0.00585938 0.137695 0.12207 
0.571289 0.208984 0.268555 0.0078125 0.0146484 
0.0810547 0.5 0.235352 0.152344 0.142578 
0.0693359 0.666016 0.0439453 0.178711 0.138672 
0.118164 0.22168 0.5 0.118164 0.142578 
0.799805 0.213867 0.107422 0.00878906 0.00878906 
0 0.000976562 0.00585938 1 0.00683594 
0.00390625 0.03125 0.196289 0.416992 0.444336 
0.129883 0.244141 0.666016 0.00488281 0.000976562 
0.078125 0.799805 0.0693359 0.00976562 0.0732422 
0 0.000976562 0.0292969 1 0.0136719 
0 0.000976562 0.00292969 1 0.00195312 
1 0.03125 0.0175781 0.0117188 0.0986328 
0.0244141 0.0361328 0.666016 0.202148 0.0791016 
0.237305 0.0722656 0.0634766 0.571289 0.0761719 
0.0292969 0.111328 1 0.0234375 0.0136719 
1 0.126953 0.0634766 0.0185547 0.03125 
0.177734 0.0888672 0.799805 0 0 
0.00488281 0.00292969 0.0126953 0.177734 0.799805 
1 0.0869141 0.0488281 0.0361328 0.0458984 
0.000976562 0.0117188 0.0107422 1 0.0185547 
0 0.000976562 0.000976562 0 1 
0.286133 0.571289 0.0253906 0.119141 0.119141 
0.00195312 0.00585938 0.0175781 0.000976562 1 
0.105469 0.307617 0.0595703 0.288086 0.239258 
0 0.00195312 0.00585938 1 0.00683594 
0 0.000976562 0.00390625 0 1 
0.00585938 0.0341797 0.15625 0.00390625 0.799805 
0.0380859 0.0234375 1 0 0 
1 0.0634766 0.0117188 0.00292969 0.00390625 
0.0576172 0.799805 0.0117188 0.15625 0.166992 
0.0126953 0.00976562 1 0.00195312 0 
0.171875 0.5 0.142578 0.142578 0.162109 
0.0361328 1 0.00390625 0.0986328 0.0927734 
0.00585938 0.0429688 0.173828 0.367188 0.444336 
0.0761719 0.571289 0.0146484 0.208984 0.196289 
0.00292969 0.0146484 0.0361328 1 0.015625 
0.666016 0.229492 0.114258 0.0185547 0.0185547 
0.666016 0.0839844 0.378906 0.00488281 0.00390625 
0 0 0.0117188 1 0.00292969 
0.152344 0.5 0.0136719 0.208008 0.195312 
0.196289 0.0458984 0.0722656 0.571289 0.111328 
1 0.0986328 0.0244141 0.0234375 0.0263672 
0.799805 0.177734 0.0830078 0.0302734 0.0380859 
0 0 0.0146484 1 0.00585938 
0.0419922 0.799805 0.00292969 0.0947266 0.0888672 
0.0263672 0.799805 0.00195312 0.0947266 0.0888672 
0.331055 0.399414 0.0537109 0.146484 0.128906 
0.399414 0.146484 0.291992 0.137695 0.114258 
0.0947266 0.666016 0.00878906 0.138672 0.12207 
1 0.0927734 0.015625 0.00390625 0.00683594 
0.391602 0.444336 0.0244141 0.0722656 0.0673828 
0.147461 0.799805 0.0185547 0.0537109 0.0498047 
0.444336 0.286133 0.126953 0.0761719 0.111328 
0.666016 0.333984 0.0263672 0.0439453 0.0439453 
0.152344 0.444336 0.173828 0.173828 0.163086 
0.0136719 0.0693359 0.0732422 0.799805 0.0576172 
0 0.00195312 0.0673828 1 0.0263672 
0.00390625 0.0146484 0.799805 0.275391 0.0947266 
0 0.00195312 0 0 1 
0.208984 0.444336 0.0292969 0.18457 0.196289 
0.0947266 0.228516 0.799805 0 0.00878906 
0.107422 0.799805 0.0498047 0.107422 0.0888672 
0.799805 0.137695 0.0283203 0.0537109 0.0654297 
0.046875 0.799805 0.015625 0.0732422 0.0947266 
0.00585938 0.00195312 0.00878906 0.00683594 1 
0.0341797 0.799805 0.00292969 0.114258 0.100586 
0.0117188 0.0283203 0.0361328 1 0.0380859 
1 0.0595703 0.0107422 0.00976562 0.00976562 
0.15625 0.100586 0.799805 0 0 
0.666016 0.244141 0.0263672 0.0390625 0.0390625 
1 0.0205078 0.00878906 0.00292969 0.00390625 
0.0908203 0.282227 0.0224609 0.363281 0.300781 
0 0 0.00976562 1 0.00976562 
0.00585938 0.0078125 0.0556641 1 0.134766 
0.114258 0.244141 0.0791016 0.0234375 0.666016 
0.00292969 0.00292969 1 0.00195312 0.000976562 
0.196289 0.444336 0.0556641 0.173828 0.134766 
0.268555 0.571289 0.03125 0.111328 0.104492 
0.799805 0.166992 0.0888672 0.0283203 0.0302734 
0.000976562 0.00976562 0.00292969 0.0126953 1 
0.000976562 0.00585938 0.0761719 1 0.0361328 
0.363281 0.234375 0.0292969 0.234375 0.141602 
0.166992 0.0224609 0.799805 0.0185547 0.0166016 
0.666016 0.244141 0.0732422 0.0693359 0.0888672 
1 0.0380859 0.0078125 0.00683594 0.00585938 
0.134766 0.0595703 1 0.0146484 0.00683594 
0.0302734 0.799805 0.00292969 0.137695 0.147461 
0.03125 0.0595703 1 0 0 
0 0 0 0 1 
0.444336 0.196289 0.0527344 0.286133 0.0810547 
0.292969 0.333008 0.0390625 0.166992 0.201172 
0.666016 0.260742 0.00976562 0.0478516 0.0439453 
0.0341797 0.0986328 1 0 0 
0.0458984 1 0.0078125 0.0820312 0.0722656 
0.799805 0.0947266 0.137695 0.00878906 0.015625 
0.0283203 0.0175781 1 0.00195312 0 
0.0722656 0.0527344 0.0595703 1 0.0341797 
0.0576172 0.799805 0.00683594 0.166992 0.15625 
0.0986328 0.444336 0.0224609 0.268555 0.25293 
0.0380859 0.367188 0.0488281 0.444336 0.104492 
0.00292969 0.0175781 0.00683594 0.000976562 1 
0.126953 0.305664 0.0869141 0.00292969 0.571289 
0.00683594 0.0136719 0.00585938 0.126953 1 
1 0.0146484 0.00683594 0 0.000976562 
0.03125 0.0380859 1 0 0 
0.000976562 0.00585938 0.00292969 0.00292969 1 
0.0488281 1 0.00488281 0.0820312 0.0761719 
0.177734 0.201172 0.799805 0.000976562 0.00488281 
0.000976562 0.00878906 0.0117188 0 1 
0.0117188 0.00878906 0.0185547 0.333984 0.666016 
0.125977 0.133789 0.5 0.142578 0.118164 
0.00292969 0.0126953 0.00390625 0 1 
1 0.0175781 0.00390625 0.00292969 0.00292969 
0.000976562 0.0078125 0.00195312 0.000976562 1 
0 0.000976562 0.00976562 1 0.00488281 
0.000976562 0.00878906 0.0146484 1 0.0126953 
0 0.000976562 0.0117188 1 0.00585938 
0.286133 0.571289 0.0332031 0.0634766 0.0634766 
1 0.0126953 0.00390625 0.00195312 0.00195312 
1 0.0595703 0.0458984 0.0458984 0.0234375 
0 0 0.015625 1 0.00683594 
0.352539 0.0732422 0.0830078 0.15625 0.399414 
0.0244141 0.0429688 1 0.015625 0.00488281 
0.00292969 0.0117188 0.0136719 1 0.0380859 
0.152344 0.5 0.44043 0.0175781 0.0107422 
0.129883 0.666016 0.0361328 0.129883 0.166992 
0 0 0.00878906 1 0.00195312 
0.267578 0.5 0.0458984 0.0859375 0.111328 
0.0605469 0.15625 0.799805 0.00292969 0.00195312 
1 0.0634766 0.00683594 0.0078125 0.0078125 
0.000976562 0.00976562 0.0175781 1 0.0136719 
0.0820312 0.0869141 0.0361328 0.00195312 1 
0.0488281 0.0185547 1 0 0 
0.000976562 0.0175781 0.00683594 0.000976562 1 
0.0439453 0.274414 0.0107422 0.399414 0.331055 
0.0673828 0.0673828 0.0488281 0.444336 0.391602 
0.5 0.208008 0.28418 0.00878906 0.00488281 
0.0224609 0.799805 0.00195312 0.114258 0.100586 
0.19043 0.202148 0.666016 0 0 
0 0.00488281 0.0380859 1 0.0078125 
0.171875 0.5 0.0292969 0.195312 0.208008 
0 0.00195312 0.000976562 0 1 
0.12207 0.666016 0.015625 0.138672 0.129883 
0.00292969 0.0126953 0.00683594 1 0.0175781 
0.173828 0.444336 0.0292969 0.18457 0.18457 
0.0263672 0.0458984 1 0 0 
0.00390625 0.0126953 0.0117188 1 0.0595703 
0 0.000976562 0.00878906 1 0.00390625 
0.799805 0.15625 0.0146484 0.0322266 0.0341797 
0.00488281 0.0458984 0.0214844 0.0595703 1 
0 0.00488281 0.00585938 0 1 
1 0.111328 0.0283203 0.0244141 0.0263672 
0.00878906 0.03125 0.0634766 0.0117188 1 
0.0263672 0.0126953 0.0263672 0.119141 1 
0.110352 0.171875 0.25 0.25 0.266602 
0.15332 0.0556641 1 0 0 
0 0.00390625 0.0078125 0 1 
0 0.00585938 0.0146484 0.00390625 1 
0.666016 0.129883 0.202148 0.0166016 0.0136719 
0.000976562 0.0117188 0.015625 1 0.0458984 
0 0.00292969 0.000976562 0 1 
0.0458984 0.571289 0.0205078 0.196289 0.237305 
0.0410156 0.571289 0.0244141 0.268555 0.163086 
0.0322266 0.799805 0.00292969 0.129883 0.137695 
0.214844 0.333008 0.046875 0.201172 0.201172 
0.00195312 0.00390625 0.0166016 1 0.00976562 
0.0419922 0.799805 0.00390625 0.166992 0.166992 
0.268555 0.286133 0.444336 0.000976562 0 
0.5 0.0556641 0.0224609 0.0292969 0.46875 
0.0605469 0.0830078 0.0732422 0.00683594 0.799805 
0.00292969 0.00488281 1 0 0 
0.00195312 0.00585938 0.0175781 1 0.0410156 
0.799805 0.129883 0.0244141 0.046875 0.0380859 
0.000976562 0.0107422 0.0244141 1 0.0410156 
0.0341797 0.666016 0.00488281 0.166992 0.157227 
0.00976562 0.0078125 0.0117188 0.0136719 1 
0.0302734 0.799805 0.00292969 0.129883 0.12207 
0 0.00195312 0.0283203 1 0.0117188 
0.00292969 0.0673828 0.0166016 1 0.0595703 
0.0380859 1 0.00390625 0.104492 0.0986328 
0.0322266 0.799805 0.00292969 0.100586 0.0947266 
1 0.0205078 0.00292969 0.00195312 0.00195312 
0.345703 0.15332 0.571289 0 0.00195312 
0.00292969 0.00195312 0.00390625 0.00195312 1 
0.0537109 0.666016 0.00488281 0.166992 0.166992 
0.25293 0.444336 0.0175781 0.152344 0.134766 
0.0830078 0.100586 0.799805 0.0732422 0.0693359 
0 0.000976562 0.00585938 1 0.00585938 
0.0419922 0.799805 0.00585938 0.166992 0.166992 
0.0654297 0.799805 0.00683594 0.0888672 0.0732422 
0.0722656 0.444336 0.0117188 0.268555 0.222656 
0.00976562 0.0175781 1 0.00292969 0.000976562 
0.356445 0.0791016 0.666016 0 0 
0.0117188 0.00878906 1 0 0 
0.00195312 0.00488281 1 0.000976562 0 
0.00976562 0.00976562 1 0 0 
0 0.00292969 0.00292969 0.00488281 1 
0.258789 0.333008 0.292969 0.0107422 0.166992 
0.000976562 0.00488281 1 0 0 
0.0410156 0.163086 0.444336 0.237305 0.173828 
0.258789 0.0322266 0.799805 0.00488281 0.00292969 
0.571289 0.345703 0.0224609 0.0410156 0.0410156 
0.0322266 0.799805 0.00292969 0.0947266 0.0888672 
0.44043 0.152344 0.5 0 0 
0.0859375 0.5 0.0458984 0.250977 0.208008 
0.444336 0.304688 0.268555 0.0458984 0.0380859 
0.00390625 0.000976562 0.00488281 0.0458984 1 
0.00976562 0.00390625 0.0292969 1 0.00878906 
0.03125 0.0205078 1 0 0 
0.00195312 0.00585938 1 0.00195312 0.000976562 
0.0361328 1 0.00292969 0.104492 0.0986328 
0.799805 0.137695 0.0136719 0.0341797 0.0361328 
1 0.0927734 0.104492 0.0117188 0.015625 
0.799805 0.147461 0.0224609 0.0185547 0.0205078 
0.799805 0.147461 0.0146484 0.0283203 0.0283203 
0 0.000976562 0 0 1 
0.147461 0.666016 0.0107422 0.157227 0.147461 
0.0673828 0.571289 0.325195 0.0136719 0.0429688 
0.0146484 0.166992 0.0419922 0.0078125 0.799805 
0.0361328 0.015625 0.0410156 1 0.0380859 
0.208008 0.5 0.0332031 0.162109 0.171875 
0.000976562 0.00292969 0.0214844 1 0.0175781 
0.0458984 1 0.00488281 0.0869141 0.0927734 
0 0.00683594 0.0488281 1 0.0117188 
1 0.0722656 0.0117188 0.0078125 0.00976562 
0.100586 0.147461 0.799805 0.000976562 0.000976562 
0.00292969 0.000976562 0.00390625 0.00292969 1 
0.00488281 0.00488281 0.00585938 0.00488281 1 
0.208008 0.285156 0.0380859 0.267578 0.267578 
0.0732422 0.276367 0.666016 0.00292969 0.000976562 
0.0263672 0.799805 0.00292969 0.107422 0.114258 
0.229492 0.0947266 0.666016 0.0185547 0.0185547 
0.0576172 0.799805 0.00683594 0.107422 0.0947266 
0.5 0.267578 0.0458984 0.152344 0.152344 
0 0 0.0126953 1 0.00292969 
0.571289 0.0458984 0.50293 0 0 
0.0185547 0.799805 0.00390625 0.177734 0.189453 
0.0986328 0.0869141 1 0.00488281 0.00878906 
0.0263672 0.0527344 1 0 0 
1 0.0429688 0.0488281 0.00488281 0.00683594 
1 0.0341797 0.00488281 0.00488281 0.00585938 
0 0.000976562 1 0 0 
0 0.00585938 0 0.000976562 1 
0.000976562 0.0166016 0.0214844 0.0556641 1 
0.666016 0.244141 0.0576172 0.0283203 0.0341797 
0 0 0.0117188 1 0.00488281 
0.0302734 0.666016 0.00292969 0.157227 0.157227 
0 0.000976562 0.00585938 0 1 
0.100586 0.129883 0.00683594 0.15625 0.799805 
0.00195312 0.0117188 0.0410156 1 0.0244141 
0.799805 0.129883 0.0107422 0.0380859 0.0439453 
0.00585938 0.0205078 0.0166016 0.163086 1 
0 0.00195312 0.00683594 1 0.0673828 
0 0.015625 0.00488281 1 0.0263672 
0.00292969 0.015625 0.00683594 1 0.015625 
0.00390625 0.0234375 0.0107422 0.00292969 1 
0.0810547 0.237305 0.0986328 0.444336 0.222656 
0.000976562 0.00976562 0.0136719 1 0.0136719 
0.799805 0.0654297 0.0498047 0.00585938 0.0888672 
0.799805 0.15625 0.0283203 0.0224609 0.0244141 
0.0283203 0.799805 0.00292969 0.137695 0.147461 
0.114258 0.666016 0.21582 0.00292969 0.0185547 
0.0234375 0.0214844 0.0185547 0.0292969 1 
0.03125 0.0595703 0.250977 0.5 0.171875 
0.444336 0.0488281 0.571289 0.000976562 0 
0.0498047 0.799805 0.0107422 0.147461 0.15625 
0.310547 0.310547 0.399414 0.0126953 0.00878906 
0.25293 0.286133 0.444336 0.00878906 0.015625 
0.00585938 0.00683594 1 0 0 
0.0126953 0.0263672 1 0.000976562 0 
0.444336 0.324219 0.0332031 0.111328 0.111328 
0 0.00390625 0 0.000976562 1 
0.258789 0.100586 0.799805 0.015625 0.0205078 
0.0341797 0.291992 0.0117188 0.352539 0.399414 
0.799805 0.0830078 0.107422 0.0117188 0.00683594 
